init_omega completed.
init_props completed.
randomize_u completed
init_profile_ux completed.
#  ite wclock  ts time  resSolver  max(ux) 
13980 1.84073832e+03 6.73310e-03 7.34530e+01 9.30849e-05 3.50766e+01
13990 1.84201860e+03 7.30922e-03 7.35239e+01 9.57747e-05 3.42325e+01
14000 1.84334845e+03 7.95899e-03 7.36010e+01 9.14894e-05 3.20284e+01
14010 1.84467171e+03 7.64323e-03 7.36790e+01 8.44261e-05 3.38853e+01
14020 1.84594578e+03 7.66080e-03 7.37572e+01 9.03716e-05 3.24611e+01
14030 1.84727712e+03 7.77501e-03 7.38333e+01 9.66794e-05 3.25620e+01
14040 1.84848089e+03 7.26148e-03 7.39095e+01 9.09663e-05 3.35352e+01
14050 1.84974740e+03 7.27599e-03 7.39818e+01 9.40305e-05 3.27939e+01
14060 1.85104215e+03 7.42809e-03 7.40552e+01 9.63561e-05 3.31124e+01
14070 1.85234790e+03 7.86741e-03 7.41304e+01 9.66134e-05 3.37131e+01
14080 1.85363939e+03 7.53994e-03 7.42094e+01 9.99859e-05 3.45820e+01
14090 1.85497336e+03 7.05075e-03 7.42832e+01 9.64883e-05 3.46751e+01
14100 1.85627242e+03 7.10572e-03 7.43537e+01 9.00210e-05 3.61386e+01
14110 1.85756424e+03 7.33452e-03 7.44256e+01 9.90238e-05 3.46647e+01
14120 1.85886580e+03 7.37454e-03 7.44996e+01 9.70934e-05 3.43314e+01
14130 1.86014533e+03 6.44067e-03 7.45683e+01 9.55827e-05 3.43641e+01
14140 1.86141051e+03 6.66712e-03 7.46326e+01 9.73060e-05 3.48591e+01
14150 1.86270157e+03 7.27848e-03 7.47009e+01 8.82213e-05 3.42253e+01
14160 1.86401644e+03 7.70168e-03 7.47766e+01 8.71383e-05 3.22897e+01
14170 1.86540072e+03 7.69300e-03 7.48548e+01 9.91836e-05 3.33187e+01
14180 1.86670518e+03 7.81859e-03 7.49322e+01 9.45435e-05 3.41802e+01
14190 1.86807037e+03 7.16665e-03 7.50066e+01 9.02877e-05 3.42031e+01
14200 1.86938211e+03 6.34787e-03 7.50729e+01 9.84800e-05 3.37722e+01
14210 1.87065372e+03 6.40208e-03 7.51360e+01 8.73741e-05 3.32366e+01
14220 1.87196183e+03 7.31769e-03 7.52040e+01 9.64120e-05 3.48766e+01
14230 1.87318263e+03 6.62827e-03 7.52714e+01 9.18396e-05 3.56936e+01
14240 1.87448541e+03 6.24971e-03 7.53354e+01 9.46783e-05 3.78952e+01
14250 1.87579858e+03 6.70155e-03 7.53996e+01 9.84192e-05 3.37331e+01
14260 1.87715522e+03 6.65456e-03 7.54689e+01 9.21550e-05 3.55030e+01
14270 1.87847417e+03 6.29372e-03 7.55334e+01 9.05879e-05 3.37925e+01
14280 1.87976024e+03 6.74860e-03 7.55996e+01 9.47512e-05 3.24404e+01
14290 1.88104457e+03 6.96830e-03 7.56680e+01 9.62310e-05 3.85162e+01
14300 1.88231160e+03 6.12127e-03 7.57357e+01 9.60386e-05 3.38173e+01
14310 1.88356219e+03 6.94253e-03 7.57997e+01 8.18447e-05 3.51427e+01
14320 1.88471880e+03 6.75079e-03 7.58653e+01 9.67835e-05 3.38386e+01
14330 1.88593859e+03 7.60213e-03 7.59338e+01 8.39761e-05 3.50622e+01
14340 1.88728372e+03 7.42170e-03 7.60072e+01 9.20035e-05 3.22146e+01
14350 1.88861280e+03 7.25273e-03 7.60826e+01 9.08811e-05 3.17262e+01
14360 1.89004821e+03 8.07167e-03 7.61562e+01 9.27031e-05 3.20646e+01
14370 1.89141379e+03 7.64380e-03 7.62346e+01 9.83956e-05 3.59373e+01
14380 1.89267524e+03 7.63227e-03 7.63106e+01 8.28016e-05 3.40735e+01
14390 1.89396948e+03 7.68831e-03 7.63884e+01 9.01812e-05 3.67549e+01
14400 1.89529854e+03 7.12399e-03 7.64641e+01 9.88395e-05 3.46554e+01
14410 1.89656858e+03 6.50382e-03 7.65313e+01 9.96774e-05 3.67196e+01
14420 1.89782893e+03 6.86692e-03 7.65959e+01 9.63776e-05 3.45416e+01
14430 1.89907400e+03 6.42792e-03 7.66618e+01 8.65889e-05 3.39176e+01
14440 1.90033255e+03 7.13842e-03 7.67302e+01 8.78576e-05 3.41201e+01
14450 1.90161958e+03 7.38835e-03 7.68023e+01 9.62358e-05 3.51938e+01
14460 1.90290782e+03 6.97756e-03 7.68765e+01 9.39853e-05 3.46298e+01
14470 1.90419233e+03 6.27142e-03 7.69423e+01 9.53476e-05 3.38830e+01
14480 1.90548645e+03 6.30725e-03 7.70060e+01 9.55977e-05 3.41213e+01
14490 1.90684326e+03 6.34806e-03 7.70691e+01 9.45458e-05 3.42685e+01
14500 1.90823347e+03 7.04691e-03 7.71359e+01 9.98194e-05 3.55460e+01
14510 1.90954890e+03 7.18915e-03 7.72075e+01 9.84821e-05 3.58225e+01
14520 1.91089263e+03 6.87411e-03 7.72788e+01 9.36636e-05 3.55901e+01
14530 1.91215281e+03 7.02631e-03 7.73493e+01 9.55171e-05 3.39027e+01
14540 1.91340354e+03 7.19471e-03 7.74210e+01 9.36987e-05 3.34823e+01
14550 1.91469219e+03 7.16724e-03 7.74910e+01 9.89624e-05 3.35724e+01
14560 1.91601383e+03 6.40318e-03 7.75573e+01 8.79557e-05 3.42114e+01
14570 1.91728918e+03 6.79851e-03 7.76216e+01 9.66260e-05 3.45432e+01
14580 1.91859830e+03 7.53619e-03 7.76933e+01 8.94411e-05 3.51482e+01
14590 1.91990486e+03 6.71785e-03 7.77663e+01 9.17540e-05 3.37663e+01
14600 1.92118014e+03 7.36461e-03 7.78361e+01 9.92412e-05 3.30124e+01
14610 1.92245299e+03 7.58594e-03 7.79113e+01 9.60624e-05 3.47176e+01
14620 1.92370719e+03 7.26121e-03 7.79881e+01 9.49687e-05 3.21611e+01
14630 1.92493803e+03 6.18141e-03 7.80555e+01 9.95641e-05 3.23686e+01
14640 1.92619572e+03 7.73490e-03 7.81216e+01 9.73988e-05 3.29438e+01
14650 1.92747314e+03 7.54004e-03 7.81980e+01 9.05214e-05 3.38088e+01
14660 1.92875219e+03 7.75906e-03 7.82730e+01 9.59701e-05 3.41567e+01
14670 1.93005066e+03 7.36303e-03 7.83484e+01 9.13551e-05 3.22187e+01
14680 1.93133347e+03 7.42445e-03 7.84251e+01 9.87689e-05 3.51746e+01
14690 1.93260463e+03 7.30490e-03 7.84991e+01 8.89475e-05 3.46361e+01
14700 1.93396269e+03 7.35554e-03 7.85731e+01 9.88136e-05 3.63240e+01
14710 1.93524951e+03 6.83975e-03 7.86447e+01 9.18591e-05 3.67519e+01
14720 1.93658602e+03 6.62447e-03 7.87118e+01 9.00378e-05 3.44772e+01
14730 1.93788198e+03 6.42799e-03 7.87761e+01 9.05988e-05 3.50399e+01
14740 1.93916693e+03 6.37075e-03 7.88388e+01 8.67785e-05 3.60490e+01
14750 1.94045503e+03 6.52793e-03 7.89026e+01 9.23948e-05 3.71600e+01
14760 1.94172699e+03 6.50225e-03 7.89665e+01 9.45912e-05 3.63650e+01
14770 1.94299088e+03 6.35854e-03 7.90303e+01 9.49547e-05 3.49603e+01
14780 1.94427194e+03 6.93434e-03 7.90981e+01 8.68876e-05 3.51879e+01
14790 1.94560311e+03 7.05002e-03 7.91689e+01 8.98005e-05 3.44607e+01
14800 1.94691756e+03 6.59022e-03 7.92374e+01 8.34487e-05 3.34618e+01
14810 1.94825090e+03 6.85245e-03 7.93069e+01 9.13452e-05 3.51558e+01
14820 1.94972338e+03 6.98809e-03 7.93749e+01 9.78472e-05 3.48506e+01
14830 1.95108164e+03 7.50758e-03 7.94452e+01 9.09279e-05 3.49608e+01
14840 1.95245001e+03 6.62176e-03 7.95142e+01 8.46810e-05 3.48598e+01
14850 1.95372332e+03 7.10898e-03 7.95831e+01 9.71430e-05 3.49549e+01
14860 1.95501952e+03 6.06340e-03 7.96503e+01 9.29716e-05 3.46294e+01
14870 1.95630909e+03 5.78498e-03 7.97094e+01 9.51831e-05 3.25704e+01
14880 1.95761158e+03 5.91883e-03 7.97655e+01 9.35803e-05 3.33286e+01
14890 1.95891157e+03 6.52045e-03 7.98264e+01 9.87008e-05 3.73738e+01
14900 1.96021947e+03 7.24044e-03 7.98958e+01 8.82172e-05 3.51240e+01
14910 1.96150854e+03 6.90869e-03 7.99659e+01 9.74779e-05 3.40228e+01
14920 1.96280952e+03 6.94994e-03 8.00357e+01 9.34026e-05 3.44418e+01
14930 1.96404002e+03 7.06994e-03 8.01058e+01 8.57479e-05 3.31418e+01
14940 1.96533265e+03 7.36221e-03 8.01792e+01 9.37852e-05 3.55559e+01
14950 1.96661610e+03 6.89715e-03 8.02506e+01 8.95326e-05 3.61779e+01
14960 1.96790348e+03 6.82308e-03 8.03200e+01 8.58454e-05 3.54182e+01
14970 1.96917475e+03 6.56564e-03 8.03876e+01 9.67150e-05 3.39096e+01
14980 1.97047115e+03 6.72432e-03 8.04558e+01 9.65203e-05 3.36296e+01
14990 1.97189917e+03 7.41947e-03 8.05295e+01 8.92708e-05 3.16064e+01
15000 1.97321290e+03 7.51123e-03 8.06052e+01 9.21871e-05 3.18770e+01
15010 1.97450305e+03 7.85956e-03 8.06817e+01 9.35971e-05 3.27421e+01
15020 1.97580464e+03 7.34187e-03 8.07576e+01 9.85882e-05 3.21912e+01
15030 1.97701059e+03 7.78305e-03 8.08334e+01 9.49182e-05 3.50808e+01
15040 1.97830175e+03 7.85676e-03 8.09099e+01 8.56761e-05 3.32040e+01
15050 1.97959094e+03 8.15890e-03 8.09913e+01 9.26341e-05 3.48828e+01
15060 1.98087295e+03 7.80095e-03 8.10683e+01 9.08735e-05 3.21630e+01
15070 1.98214484e+03 7.77962e-03 8.11468e+01 9.20497e-05 3.21853e+01
15080 1.98336078e+03 7.54234e-03 8.12242e+01 9.71305e-05 3.25594e+01
15090 1.98464647e+03 7.25055e-03 8.12987e+01 8.76151e-05 3.33516e+01
15100 1.98600111e+03 7.62880e-03 8.13711e+01 8.72965e-05 3.23564e+01
15110 1.98733373e+03 7.74783e-03 8.14487e+01 9.17390e-05 3.41112e+01
15120 1.98861749e+03 7.81201e-03 8.15299e+01 9.01348e-05 3.26468e+01
15130 1.98990358e+03 7.50801e-03 8.16085e+01 9.95943e-05 3.49148e+01
15140 1.99095672e+03 7.42867e-03 8.16848e+01 9.91613e-05 3.50005e+01
15150 1.99221746e+03 7.00961e-03 8.17552e+01 8.95049e-05 3.55187e+01
15160 1.99352564e+03 7.51438e-03 8.18271e+01 9.54117e-05 3.47079e+01
15170 1.99482396e+03 7.24243e-03 8.19002e+01 9.80834e-05 3.40438e+01
15180 1.99613138e+03 6.71261e-03 8.19691e+01 9.90774e-05 3.26117e+01
15190 1.99750495e+03 7.28216e-03 8.20408e+01 8.76057e-05 3.33342e+01
15200 1.99890042e+03 7.65260e-03 8.21141e+01 8.83650e-05 3.33730e+01
15210 2.00033283e+03 7.50900e-03 8.21893e+01 9.00297e-05 3.32707e+01
15220 2.00169251e+03 6.96716e-03 8.22619e+01 9.72614e-05 3.51800e+01
15230 2.00297957e+03 7.52425e-03 8.23356e+01 9.85005e-05 3.38433e+01
15240 2.00436937e+03 6.92585e-03 8.24080e+01 9.72217e-05 3.38990e+01
15250 2.00568655e+03 7.52247e-03 8.24807e+01 8.99548e-05 3.54638e+01
15260 2.00697190e+03 6.68060e-03 8.25513e+01 9.78491e-05 3.38489e+01
15270 2.00826132e+03 7.53370e-03 8.26218e+01 9.20775e-05 3.50631e+01
15280 2.00958737e+03 7.61972e-03 8.26968e+01 9.90678e-05 3.54455e+01
15290 2.01140585e+03 7.70346e-03 8.27731e+01 9.59823e-05 3.34079e+01
15300 2.01271308e+03 7.21143e-03 8.28472e+01 9.01889e-05 3.38041e+01
15310 2.01401178e+03 7.56832e-03 8.29190e+01 9.70770e-05 3.37097e+01
15320 2.01528977e+03 6.88830e-03 8.29950e+01 9.68653e-05 3.65559e+01
15330 2.01655297e+03 7.27632e-03 8.30667e+01 8.86267e-05 3.48395e+01
15340 2.01781293e+03 6.84635e-03 8.31391e+01 9.51346e-05 3.61436e+01
15350 2.01909658e+03 6.72659e-03 8.32072e+01 9.24278e-05 4.01887e+01
15360 2.02037236e+03 7.21616e-03 8.32729e+01 9.29325e-05 3.76924e+01
15370 2.02150680e+03 7.36956e-03 8.33470e+01 9.71331e-05 3.82764e+01
15380 2.02478731e+03 7.95349e-03 8.34225e+01 9.99202e-05 3.69196e+01
15390 2.02609665e+03 7.68642e-03 8.35005e+01 9.22837e-05 3.44999e+01
15400 2.02746693e+03 8.05240e-03 8.35793e+01 8.95304e-05 3.36038e+01
15410 2.02881484e+03 7.40121e-03 8.36571e+01 9.14774e-05 3.53842e+01
15420 2.03010858e+03 6.82424e-03 8.37278e+01 9.31809e-05 3.63419e+01
15430 2.03134845e+03 6.96139e-03 8.37964e+01 9.54135e-05 3.45271e+01
15440 2.03260471e+03 6.65220e-03 8.38638e+01 9.82057e-05 3.49354e+01
15450 2.03390496e+03 7.82351e-03 8.39373e+01 9.17998e-05 3.53216e+01
15460 2.03749535e+03 7.61419e-03 8.40166e+01 9.75962e-05 3.57849e+01
15470 2.03875921e+03 7.32584e-03 8.40933e+01 9.20482e-05 3.51589e+01
15480 2.04004957e+03 7.25814e-03 8.41676e+01 8.95040e-05 3.49246e+01
15490 2.04132465e+03 7.15908e-03 8.42392e+01 9.43801e-05 3.50741e+01
15500 2.04260437e+03 7.76984e-03 8.43109e+01 9.01654e-05 3.47270e+01
15510 2.04386322e+03 7.49431e-03 8.43857e+01 9.54142e-05 3.37339e+01
15520 2.04512659e+03 7.30264e-03 8.44586e+01 9.87592e-05 3.55170e+01
15530 2.04639262e+03 7.79943e-03 8.45343e+01 9.48617e-05 3.34468e+01
15540 2.04765470e+03 7.70746e-03 8.46141e+01 9.95395e-05 3.55243e+01
15550 2.04881992e+03 7.76876e-03 8.46925e+01 9.99210e-05 3.34519e+01
15560 2.04980854e+03 8.00289e-03 8.47717e+01 8.70749e-05 3.27964e+01
15570 2.05103035e+03 7.35932e-03 8.48482e+01 9.61858e-05 3.26315e+01
15580 2.05228124e+03 7.57096e-03 8.49241e+01 8.90962e-05 3.35339e+01
15590 2.05358630e+03 7.64574e-03 8.50016e+01 9.94539e-05 3.50149e+01
15600 2.05486774e+03 7.33480e-03 8.50776e+01 9.02192e-05 3.28617e+01
15610 2.05617642e+03 7.52143e-03 8.51530e+01 9.65051e-05 3.48273e+01
15620 2.05754254e+03 7.82749e-03 8.52298e+01 8.87605e-05 3.56307e+01
15630 2.05893090e+03 7.75146e-03 8.53077e+01 8.98853e-05 3.38830e+01
15640 2.06029052e+03 7.39337e-03 8.53827e+01 9.94519e-05 3.64276e+01
15650 2.06157369e+03 7.62595e-03 8.54588e+01 9.50068e-05 3.65009e+01
15660 2.06290526e+03 8.10809e-03 8.55371e+01 9.09644e-05 3.45890e+01
15670 2.06419374e+03 8.19405e-03 8.56186e+01 9.02268e-05 3.35974e+01
15680 2.06533252e+03 7.54453e-03 8.57005e+01 9.56042e-05 3.36054e+01
15690 2.06641015e+03 7.99946e-03 8.57763e+01 9.21443e-05 3.34992e+01
15700 2.06771194e+03 8.23721e-03 8.58587e+01 9.27552e-05 3.34281e+01
15710 2.06908932e+03 8.33505e-03 8.59421e+01 9.72140e-05 3.27054e+01
15720 2.07038708e+03 7.54132e-03 8.60202e+01 9.20521e-05 3.16849e+01
15730 2.07166064e+03 7.87691e-03 8.60994e+01 9.07483e-05 3.19469e+01
15740 2.07295432e+03 7.84774e-03 8.61777e+01 9.50134e-05 3.16237e+01
15750 2.07433462e+03 7.03549e-03 8.62542e+01 8.97430e-05 3.47301e+01
15760 2.07792874e+03 6.41209e-03 8.63219e+01 9.20566e-05 3.44255e+01
15770 2.07922052e+03 7.22247e-03 8.63899e+01 9.43507e-05 3.28163e+01
15780 2.08051585e+03 7.43576e-03 8.64656e+01 9.93789e-05 3.31622e+01
15790 2.08184122e+03 7.50992e-03 8.65414e+01 9.93420e-05 3.15219e+01
15800 2.08314162e+03 7.87194e-03 8.66189e+01 9.79606e-05 3.24884e+01
15810 2.08452594e+03 7.77459e-03 8.66974e+01 9.03492e-05 3.19743e+01
15820 2.08584137e+03 7.78775e-03 8.67749e+01 8.26220e-05 3.54037e+01
15830 2.08712310e+03 7.80211e-03 8.68543e+01 9.95554e-05 3.61572e+01
15840 2.08840866e+03 7.54425e-03 8.69298e+01 9.15134e-05 3.80290e+01
15850 2.08974957e+03 7.30932e-03 8.70041e+01 9.48605e-05 3.78736e+01
15860 2.09110449e+03 7.22567e-03 8.70755e+01 9.42112e-05 3.66068e+01
15870 2.09239773e+03 6.86659e-03 8.71468e+01 9.27296e-05 3.64428e+01
15880 2.09664147e+03 6.94757e-03 8.72159e+01 9.45662e-05 3.67489e+01
15890 2.09794269e+03 6.43698e-03 8.72839e+01 9.67492e-05 3.62976e+01
15900 2.09924708e+03 6.85443e-03 8.73488e+01 9.37542e-05 3.32253e+01
15910 2.10060251e+03 7.31448e-03 8.74206e+01 9.52061e-05 3.44287e+01
15920 2.10191448e+03 6.91164e-03 8.74919e+01 9.77932e-05 3.43191e+01
15930 2.10335554e+03 6.62857e-03 8.75590e+01 8.61731e-05 3.42023e+01
15940 2.10503135e+03 6.91351e-03 8.76278e+01 8.97675e-05 3.50851e+01
15950 2.10631450e+03 6.60597e-03 8.76970e+01 9.96964e-05 3.33167e+01
15960 2.10759996e+03 6.86350e-03 8.77635e+01 9.78913e-05 3.41102e+01
15970 2.10915348e+03 6.97655e-03 8.78333e+01 9.85960e-05 3.55661e+01
15980 2.11044364e+03 7.32415e-03 8.79064e+01 8.68522e-05 3.80812e+01
15990 2.11173267e+03 6.83751e-03 8.79778e+01 8.95327e-05 3.80523e+01
16000 2.11298295e+03 6.39669e-03 8.80456e+01 9.48094e-05 3.74957e+01
16010 2.11424072e+03 6.56339e-03 8.81104e+01 9.63820e-05 3.48238e+01
16020 2.11550368e+03 6.90296e-03 8.81780e+01 9.42354e-05 3.38641e+01
16030 2.11677168e+03 6.72905e-03 8.82469e+01 8.97182e-05 3.30868e+01
16040 2.11808099e+03 6.87280e-03 8.83170e+01 9.08790e-05 3.31168e+01
16050 2.11936624e+03 7.60706e-03 8.83867e+01 9.76687e-05 3.43283e+01
16060 2.12067518e+03 8.00624e-03 8.84627e+01 9.85746e-05 3.69341e+01
16070 2.12202963e+03 7.60900e-03 8.85393e+01 8.54395e-05 3.46469e+01
16080 2.12328686e+03 7.76895e-03 8.86155e+01 9.85948e-05 3.33577e+01
16090 2.12455201e+03 7.86943e-03 8.86934e+01 9.70269e-05 3.36476e+01
16100 2.12581997e+03 8.11970e-03 8.87744e+01 9.94510e-05 3.33640e+01
16110 2.12709952e+03 7.76931e-03 8.88542e+01 9.47331e-05 3.37023e+01
16120 2.12842207e+03 7.70836e-03 8.89310e+01 9.84586e-05 3.40909e+01
16130 2.12977347e+03 8.12849e-03 8.90103e+01 9.07159e-05 3.27206e+01
16140 2.13114189e+03 8.10929e-03 8.90909e+01 9.10195e-05 3.30307e+01
16150 2.13247863e+03 7.94159e-03 8.91708e+01 9.34298e-05 3.31413e+01
16160 2.13386284e+03 7.98537e-03 8.92507e+01 8.79838e-05 3.21337e+01
16170 2.13514268e+03 7.43301e-03 8.93282e+01 9.40050e-05 3.28492e+01
16180 2.13646334e+03 7.69962e-03 8.94026e+01 9.32879e-05 3.35307e+01
16190 2.13784906e+03 7.69372e-03 8.94799e+01 9.69754e-05 3.17495e+01
16200 2.13920033e+03 7.81130e-03 8.95569e+01 8.71090e-05 3.32321e+01
16210 2.14050608e+03 6.89558e-03 8.96324e+01 9.77508e-05 3.73163e+01
16220 2.14214443e+03 6.95466e-03 8.97014e+01 9.01033e-05 3.34175e+01
16230 2.14343332e+03 7.56651e-03 8.97734e+01 9.65044e-05 3.40695e+01
16240 2.14509277e+03 7.37346e-03 8.98491e+01 9.60861e-05 3.56370e+01
16250 2.14645163e+03 8.08104e-03 8.99243e+01 9.59038e-05 3.43177e+01
16260 2.14783891e+03 7.71790e-03 9.00029e+01 8.95311e-05 3.29029e+01
16270 2.14913529e+03 7.76864e-03 9.00798e+01 9.01077e-05 3.45965e+01
16280 2.15043489e+03 8.02554e-03 9.01584e+01 9.36581e-05 3.18949e+01
16290 2.15178128e+03 8.19266e-03 9.02381e+01 9.74797e-05 3.17084e+01
16300 2.15316021e+03 8.33252e-03 9.03191e+01 9.60961e-05 3.39559e+01
16310 2.15444886e+03 8.02682e-03 9.04007e+01 9.42182e-05 3.42229e+01
16320 2.15574470e+03 7.61337e-03 9.04793e+01 9.42146e-05 3.15454e+01
16330 2.15704117e+03 7.62635e-03 9.05553e+01 9.98995e-05 3.13110e+01
16340 2.15835037e+03 8.05444e-03 9.06347e+01 8.92926e-05 3.33929e+01
16350 2.15966462e+03 7.97343e-03 9.07152e+01 9.33507e-05 3.28316e+01
16360 2.16097299e+03 7.99003e-03 9.07943e+01 9.48797e-05 3.17526e+01
16370 2.16229514e+03 7.11839e-03 9.08709e+01 8.39439e-05 3.28234e+01
16380 2.16359679e+03 7.11519e-03 9.09428e+01 9.63452e-05 3.46726e+01
16390 2.16494227e+03 7.75127e-03 9.10178e+01 9.89281e-05 3.51704e+01
16400 2.16623198e+03 7.10863e-03 9.10909e+01 9.04290e-05 3.52147e+01
16410 2.16752416e+03 7.29589e-03 9.11608e+01 9.96826e-05 3.52430e+01
16420 2.16862398e+03 7.87362e-03 9.12354e+01 9.96577e-05 3.66013e+01
16430 2.17247260e+03 7.81217e-03 9.13137e+01 9.71151e-05 3.64940e+01
16440 2.17782631e+03 7.51404e-03 9.13888e+01 9.98295e-05 3.39437e+01
16450 2.17913485e+03 7.18457e-03 9.14618e+01 9.90404e-05 3.28381e+01
16460 2.18042608e+03 6.81476e-03 9.15311e+01 9.72950e-05 3.25844e+01
16470 2.18173296e+03 7.30908e-03 9.16020e+01 9.90352e-05 3.30272e+01
16480 2.18304467e+03 7.67682e-03 9.16768e+01 8.62683e-05 3.42351e+01
16490 2.18488513e+03 7.32847e-03 9.17522e+01 9.55723e-05 3.51289e+01
16500 2.18618694e+03 6.70113e-03 9.18228e+01 9.67987e-05 3.46132e+01
16510 2.18746369e+03 6.65408e-03 9.18897e+01 9.65431e-05 3.60924e+01
16520 2.18874105e+03 7.03949e-03 9.19588e+01 9.11318e-05 3.71693e+01
16530 2.19002356e+03 7.68384e-03 9.20329e+01 9.82932e-05 3.73992e+01
16540 2.19131112e+03 7.60902e-03 9.21099e+01 8.69506e-05 3.63046e+01
16550 2.19261054e+03 7.75938e-03 9.21870e+01 8.43092e-05 3.32494e+01
16560 2.19390898e+03 7.94370e-03 9.22660e+01 9.55229e-05 3.36559e+01
16570 2.19517530e+03 7.19529e-03 9.23414e+01 8.51225e-05 3.57150e+01
16580 2.19643088e+03 8.10504e-03 9.24167e+01 9.77507e-05 3.78273e+01
16590 2.19771337e+03 7.85732e-03 9.24975e+01 9.16481e-05 3.53205e+01
16600 2.19898157e+03 8.03596e-03 9.25763e+01 9.08760e-05 3.29963e+01
16610 2.20025537e+03 7.39107e-03 9.26537e+01 9.16821e-05 3.39796e+01
16620 2.20152861e+03 7.50111e-03 9.27280e+01 9.74667e-05 3.45646e+01
16630 2.20281158e+03 8.09661e-03 9.28072e+01 9.81732e-05 3.39321e+01
16640 2.20408180e+03 7.31116e-03 9.28829e+01 9.61594e-05 3.44424e+01
16650 2.20533991e+03 7.01179e-03 9.29520e+01 8.69704e-05 3.52801e+01
16660 2.20661592e+03 7.39916e-03 9.30247e+01 9.89766e-05 3.50688e+01
16670 2.20813286e+03 7.42821e-03 9.30969e+01 9.97597e-05 3.43433e+01
16680 2.21119087e+03 8.11807e-03 9.31740e+01 9.61283e-05 3.47199e+01
16690 2.21635191e+03 8.00705e-03 9.32546e+01 9.88222e-05 3.55091e+01
16700 2.21858584e+03 6.97652e-03 9.33299e+01 8.53261e-05 3.30030e+01
16710 2.21988166e+03 7.51219e-03 9.34020e+01 9.67988e-05 3.53383e+01
16720 2.22117330e+03 8.10376e-03 9.34791e+01 9.32595e-05 3.49766e+01
16730 2.22217791e+03 8.31320e-03 9.35616e+01 9.97402e-05 3.56662e+01
16740 2.22359936e+03 7.97508e-03 9.36420e+01 9.56568e-05 3.31886e+01
16750 2.22631538e+03 7.51237e-03 9.37199e+01 9.47858e-05 3.46322e+01
16760 2.22879540e+03 7.96974e-03 9.37970e+01 8.94078e-05 3.48038e+01
16770 2.23071435e+03 6.70435e-03 9.38738e+01 8.90776e-05 3.29566e+01
16780 2.23226169e+03 6.70952e-03 9.39400e+01 9.31568e-05 3.57401e+01
16790 2.23413694e+03 6.58691e-03 9.40054e+01 9.79022e-05 3.48534e+01
16800 2.23583449e+03 7.04524e-03 9.40740e+01 9.92147e-05 3.58765e+01
16810 2.23749539e+03 6.43825e-03 9.41428e+01 9.98959e-05 3.67013e+01
16820 2.23919463e+03 6.45660e-03 9.42074e+01 9.31886e-05 3.51836e+01
16830 2.24091884e+03 6.60417e-03 9.42743e+01 9.81063e-05 3.52821e+01
16840 2.24269747e+03 6.90646e-03 9.43448e+01 8.51711e-05 3.46281e+01
16850 2.24440976e+03 6.95400e-03 9.44146e+01 8.66127e-05 3.41077e+01
16860 2.24614524e+03 7.18555e-03 9.44861e+01 9.66377e-05 3.75487e+01
16870 2.24860726e+03 6.70101e-03 9.45554e+01 9.67321e-05 3.49937e+01
16880 2.25166208e+03 7.00799e-03 9.46256e+01 9.01672e-05 3.87750e+01
16890 2.25347078e+03 7.11459e-03 9.46960e+01 9.36642e-05 3.28343e+01
16900 2.25527761e+03 6.93450e-03 9.47643e+01 8.90434e-05 3.33362e+01
16910 2.25704064e+03 6.58367e-03 9.48323e+01 9.06699e-05 3.25894e+01
16920 2.25981198e+03 6.98247e-03 9.49011e+01 9.90215e-05 4.08041e+01
16930 2.26182693e+03 6.83831e-03 9.49700e+01 9.37398e-05 3.85793e+01
16940 2.26360975e+03 6.98614e-03 9.50342e+01 8.65780e-05 3.43435e+01
16950 2.26505156e+03 6.80386e-03 9.51013e+01 9.99742e-05 3.41624e+01
16960 2.26693013e+03 6.55169e-03 9.51716e+01 9.10623e-05 3.71052e+01
16970 2.26829396e+03 6.34534e-03 9.52358e+01 9.39276e-05 3.75936e+01
16980 2.26981612e+03 6.42898e-03 9.52999e+01 9.08034e-05 3.78384e+01
16990 2.27197971e+03 7.00141e-03 9.53657e+01 9.93954e-05 3.78127e+01
17000 2.27347829e+03 6.86954e-03 9.54341e+01 9.04740e-05 3.65461e+01
17010 2.27504261e+03 6.72624e-03 9.55017e+01 9.05293e-05 3.58687e+01
17020 2.27734409e+03 6.51172e-03 9.55652e+01 9.99278e-05 3.47498e+01
17030 2.27966413e+03 7.41784e-03 9.56352e+01 8.76608e-05 3.55338e+01
17040 2.28232452e+03 7.31049e-03 9.57106e+01 8.86861e-05 3.53325e+01
17050 2.28420852e+03 6.35695e-03 9.57776e+01 9.17234e-05 3.72366e+01
17060 2.28548899e+03 7.76622e-03 9.58503e+01 9.20088e-05 3.47846e+01
17070 2.28685477e+03 7.64438e-03 9.59266e+01 9.89442e-05 3.45004e+01
17080 2.28835873e+03 7.19009e-03 9.60025e+01 9.78296e-05 3.68963e+01
17090 2.29019676e+03 6.94506e-03 9.60746e+01 8.66249e-05 3.66856e+01
17100 2.29315982e+03 7.13166e-03 9.61464e+01 8.57794e-05 3.58791e+01
17110 2.29562894e+03 7.13557e-03 9.62161e+01 8.78184e-05 3.67373e+01
17120 2.29826978e+03 6.97248e-03 9.62867e+01 9.39036e-05 3.73139e+01
17130 2.29958785e+03 6.81604e-03 9.63554e+01 8.87076e-05 3.81647e+01
