#y y+ uavg wavg pavg
4.88272883e-03 9.05272225e-01 9.05272225e-01 -5.38271968e-04
1.50761442e-02 2.79516129e+00 2.70919010e+00 -1.67932317e-03
2.61577753e-02 4.84972816e+00 4.57305766e+00 -3.10312202e-03
3.81936665e-02 7.08121763e+00 6.38227962e+00 -4.91192929e-03
5.12526145e-02 9.50238483e+00 8.02130004e+00 -7.05068183e-03
6.54058514e-02 1.21264364e+01 9.42749219e+00 -9.28461295e-03
8.07266232e-02 1.49669524e+01 1.05955399e+01 -1.13310941e-02
9.72896514e-02 1.80377863e+01 1.15548127e+01 -1.28980989e-02
1.15170465e-01 2.13529416e+01 1.23456718e+01 -1.36528135e-02
1.34444591e-01 2.49264209e+01 1.30055787e+01 -1.34353268e-02
1.55186592e-01 2.87720486e+01 1.35650226e+01 -1.25369033e-02
1.77468946e-01 3.29032623e+01 1.40482047e+01 -1.15368308e-02
2.01360767e-01 3.73328760e+01 1.44725158e+01 -1.06303578e-02
2.26926366e-01 4.20728129e+01 1.48491077e+01 -9.51246678e-03
2.54223661e-01 4.71338114e+01 1.51857580e+01 -7.62707404e-03
2.83302463e-01 5.25251064e+01 1.54869306e+01 -4.55198594e-03
3.14202651e-01 5.82540918e+01 1.57552251e+01 -1.28917179e-03
3.46952292e-01 6.43259712e+01 1.59962176e+01 1.38467388e-03
3.81565737e-01 7.07434051e+01 1.62162348e+01 3.21994154e-03
4.18041760e-01 7.75061666e+01 1.64160206e+01 4.24560178e-03
4.56361820e-01 8.46108180e+01 1.65973280e+01 5.85699082e-03
4.96488500e-01 9.20504220e+01 1.67625267e+01 1.01350034e-02
5.38364227e-01 9.98143045e+01 1.69126867e+01 1.60872803e-02
5.81910346e-01 1.07887882e+02 1.70495586e+01 2.18971558e-02
6.27026624e-01 1.16252573e+02 1.71730623e+01 2.66680979e-02
6.73591267e-01 1.24885794e+02 1.72829803e+01 3.08833448e-02
7.21461485e-01 1.33761072e+02 1.73812202e+01 3.43704189e-02
7.70474666e-01 1.42848260e+02 1.74634986e+01 3.73081449e-02
8.20450130e-01 1.52113857e+02 1.75312405e+01 3.99145148e-02
8.71191484e-01 1.61521453e+02 1.75818931e+01 3.95290438e-02
9.22489492e-01 1.71032254e+02 1.76158715e+01 3.71094113e-02
9.74125400e-01 1.80605702e+02 1.76350035e+01 3.33559929e-02
1.02587460e+00 1.90200155e+02 1.76328765e+01 2.67843890e-02
1.07751051e+00 1.99773604e+02 1.76127657e+01 1.84037527e-02
1.12880852e+00 2.09284405e+02 1.75775528e+01 1.23114814e-02
1.17954987e+00 2.18692001e+02 1.75231965e+01 1.05564415e-02
1.22952533e+00 2.27957598e+02 1.74565033e+01 1.22046528e-02
1.27853851e+00 2.37044785e+02 1.73736606e+01 1.77595420e-02
1.32640873e+00 2.45920064e+02 1.72742627e+01 2.31007638e-02
1.37297338e+00 2.54553285e+02 1.71660695e+01 2.51441492e-02
1.41808965e+00 2.62917975e+02 1.70455957e+01 2.32352208e-02
1.46163577e+00 2.70991553e+02 1.69138759e+01 1.96867268e-02
1.50351150e+00 2.78755436e+02 1.67661518e+01 1.63440628e-02
1.54363818e+00 2.86195040e+02 1.66024052e+01 1.37255800e-02
1.58195824e+00 2.93299691e+02 1.64224892e+01 1.19232908e-02
1.61843426e+00 3.00062452e+02 1.62242605e+01 1.16442364e-02
1.65304771e+00 3.06479886e+02 1.60039187e+01 1.23747647e-02
1.68579735e+00 3.12551766e+02 1.57595959e+01 1.21930943e-02
1.71669754e+00 3.18280751e+02 1.54897294e+01 9.19450063e-03
1.74577634e+00 3.23672046e+02 1.51898026e+01 3.77499271e-03
1.77307363e+00 3.28733045e+02 1.48536468e+01 -3.41849281e-03
1.79863923e+00 3.33472982e+02 1.44745027e+01 -1.13474997e-02
1.82253105e+00 3.37902595e+02 1.40436153e+01 -1.81555648e-02
1.84481341e+00 3.42033809e+02 1.35497599e+01 -2.24908393e-02
1.86555541e+00 3.45879437e+02 1.29765805e+01 -2.39545615e-02
1.88482953e+00 3.49452916e+02 1.23024143e+01 -2.27895698e-02
1.90271035e+00 3.52768071e+02 1.14989331e+01 -1.94588277e-02
1.91927338e+00 3.55838905e+02 1.05301413e+01 -1.49762211e-02
1.93459415e+00 3.58679421e+02 9.35645285e+00 -1.05942741e-02
1.94874739e+00 3.61303473e+02 7.94801291e+00 -7.12138713e-03
1.96180633e+00 3.63724640e+02 6.30947167e+00 -4.67932204e-03
1.97384222e+00 3.65956129e+02 4.50352395e+00 -2.96787027e-03
1.98492386e+00 3.68010696e+02 2.64543165e+00 -1.65319199e-03
1.99511727e+00 3.69900585e+02 8.74901524e-01 -5.33802682e-04
