#y y+ uavg wavg pavg
4.88272883e-03 9.06471682e-01 9.06471682e-01 4.13001902e-05
1.50761442e-02 2.79886479e+00 2.71454682e+00 1.19404814e-04
2.61577753e-02 4.85615389e+00 4.60142924e+00 1.98791892e-04
3.81936665e-02 7.09060001e+00 6.47015742e+00 2.95317165e-04
5.12526145e-02 9.51497519e+00 8.20746073e+00 4.44895491e-04
6.54058514e-02 1.21425035e+01 9.73391395e+00 6.81147969e-04
8.07266232e-02 1.49867831e+01 1.10239370e+01 9.99443266e-04
9.72896514e-02 1.80616858e+01 1.20934481e+01 1.34261071e-03
1.15170465e-01 2.13812335e+01 1.29770697e+01 1.63783476e-03
1.34444591e-01 2.49594476e+01 1.37115387e+01 1.83484905e-03
1.55186592e-01 2.88101706e+01 1.43288380e+01 1.89454506e-03
1.77468946e-01 3.29468581e+01 1.48546350e+01 1.78369631e-03
2.01360767e-01 3.73823409e+01 1.53088667e+01 1.52468343e-03
2.26926366e-01 4.21285580e+01 1.57066939e+01 1.14036113e-03
2.54223661e-01 4.71962622e+01 1.60597719e+01 6.39585146e-04
2.83302463e-01 5.25947004e+01 1.63771912e+01 1.20047211e-04
3.14202651e-01 5.83312766e+01 1.66660240e+01 -3.64549431e-04
3.46952292e-01 6.44112010e+01 1.69318933e+01 -7.82564101e-04
3.81565737e-01 7.08371378e+01 1.71784997e+01 -1.05848195e-03
4.18041760e-01 7.76088598e+01 1.74084163e+01 -1.22241889e-03
4.56361820e-01 8.47229246e+01 1.76235283e+01 -1.34835219e-03
4.96488500e-01 9.21723858e+01 1.78248891e+01 -1.49242498e-03
5.38364227e-01 9.99465552e+01 1.80128698e+01 -1.71503092e-03
5.81910346e-01 1.08030830e+02 1.81869450e+01 -1.97051845e-03
6.27026624e-01 1.16406603e+02 1.83460062e+01 -2.14134197e-03
6.73591267e-01 1.25051263e+02 1.84886833e+01 -2.23182595e-03
7.21461485e-01 1.33938302e+02 1.86135929e+01 -2.36274868e-03
7.70474666e-01 1.43037529e+02 1.87195587e+01 -2.46043317e-03
8.20450130e-01 1.52315403e+02 1.88055871e+01 -2.24501484e-03
8.71191484e-01 1.61735463e+02 1.88710022e+01 -1.49762549e-03
9.22489492e-01 1.71258866e+02 1.89151673e+01 -1.70220350e-04
9.74125400e-01 1.80844999e+02 1.89373355e+01 1.48228346e-03
1.02587460e+00 1.90452164e+02 1.89370574e+01 3.13463354e-03
1.07751051e+00 2.00038298e+02 1.89147683e+01 4.59940221e-03
1.12880852e+00 2.09561700e+02 1.88711467e+01 5.81499273e-03
1.17954987e+00 2.18981760e+02 1.88061220e+01 6.74980311e-03
1.22952533e+00 2.28259634e+02 1.87201122e+01 7.43272762e-03
1.27853851e+00 2.37358862e+02 1.86140957e+01 7.82205485e-03
1.32640873e+00 2.46245900e+02 1.84892121e+01 7.86115275e-03
1.37297338e+00 2.54890560e+02 1.83466839e+01 7.59357628e-03
1.41808965e+00 2.63266333e+02 1.81878407e+01 7.07176791e-03
1.46163577e+00 2.71350608e+02 1.80139664e+01 6.34855372e-03
1.50351150e+00 2.79124778e+02 1.78257460e+01 5.56498255e-03
1.54363818e+00 2.86574239e+02 1.76236314e+01 4.76453463e-03
1.58195824e+00 2.93688304e+02 1.74075515e+01 3.97115792e-03
1.61843426e+00 3.00460026e+02 1.71763153e+01 3.30378137e-03
1.65304771e+00 3.06885962e+02 1.69281624e+01 2.81691660e-03
1.68579735e+00 3.12965887e+02 1.66605113e+01 2.48896846e-03
1.71669754e+00 3.18702463e+02 1.63695679e+01 2.22814538e-03
1.74577634e+00 3.24100901e+02 1.60501437e+01 1.90619817e-03
1.77307363e+00 3.29168605e+02 1.56953437e+01 1.45887278e-03
1.79863923e+00 3.33914823e+02 1.52960651e+01 8.70008028e-04
1.82253105e+00 3.38350305e+02 1.48402888e+01 2.20105609e-04
1.84481341e+00 3.42486993e+02 1.43124414e+01 -3.53610722e-04
1.86555541e+00 3.46337716e+02 1.36925578e+01 -7.62179471e-04
1.88482953e+00 3.49915930e+02 1.29550435e+01 -9.80971238e-04
1.90271035e+00 3.53235478e+02 1.20678461e+01 -1.02699129e-03
1.91927338e+00 3.56310380e+02 1.09940179e+01 -9.37073392e-04
1.93459415e+00 3.59154660e+02 9.69868465e+00 -7.65698482e-04
1.94874739e+00 3.61782188e+02 8.16605525e+00 -5.73652629e-04
1.96180633e+00 3.64206563e+02 6.42271531e+00 -4.04045001e-04
1.97384222e+00 3.66441009e+02 4.54964463e+00 -2.69376103e-04
1.98492386e+00 3.68498299e+02 2.66101425e+00 -1.55425467e-04
1.99511727e+00 3.70390692e+02 8.79395616e-01 -4.92889106e-05
