#y y+ uavg wavg pavg
4.88272883e-03 9.05993545e-01 9.05993545e-01 4.44676165e-05
1.50761442e-02 2.79738847e+00 2.71260692e+00 1.46827695e-04
2.61577753e-02 4.85359242e+00 4.58862153e+00 2.61858619e-04
3.81936665e-02 7.08685993e+00 6.42404711e+00 3.81745430e-04
5.12526145e-02 9.50995632e+00 8.09952845e+00 4.73155740e-04
6.54058514e-02 1.21360987e+01 9.54232641e+00 4.98881819e-04
8.07266232e-02 1.49788780e+01 1.07409138e+01 4.46602004e-04
9.72896514e-02 1.80521588e+01 1.17232636e+01 3.50634174e-04
1.15170465e-01 2.13699556e+01 1.25299199e+01 2.93287002e-04
1.34444591e-01 2.49462823e+01 1.31988972e+01 3.58682825e-04
1.55186592e-01 2.87949741e+01 1.37609775e+01 6.09054996e-04
1.77468946e-01 3.29294796e+01 1.42399914e+01 1.09372002e-03
2.01360767e-01 3.73626228e+01 1.46543566e+01 1.72268564e-03
2.26926366e-01 4.21063365e+01 1.50181779e+01 2.26005258e-03
2.54223661e-01 4.71713676e+01 1.53421530e+01 2.59322236e-03
2.83302463e-01 5.25669583e+01 1.56342202e+01 2.72124568e-03
3.14202651e-01 5.83005086e+01 1.59004430e+01 2.69375268e-03
3.46952292e-01 6.43772261e+01 1.61455640e+01 2.67946725e-03
3.81565737e-01 7.07997734e+01 1.63730430e+01 2.87486527e-03
4.18041760e-01 7.75679235e+01 1.65856970e+01 3.41584087e-03
4.56361820e-01 8.46782358e+01 1.67856492e+01 4.13819891e-03
4.96488500e-01 9.21237676e+01 1.69738975e+01 4.73442126e-03
5.38364227e-01 9.98938364e+01 1.71508488e+01 4.93525107e-03
5.81910346e-01 1.07973847e+02 1.73165346e+01 4.57378408e-03
6.27026624e-01 1.16345202e+02 1.74705356e+01 3.95636622e-03
6.73591267e-01 1.24985303e+02 1.76118469e+01 3.59161954e-03
7.21461485e-01 1.33867653e+02 1.77387029e+01 3.52376690e-03
7.70474666e-01 1.42962081e+02 1.78491745e+01 3.48992176e-03
8.20450130e-01 1.52235061e+02 1.79414565e+01 3.49761833e-03
8.71191484e-01 1.61650153e+02 1.80133045e+01 3.71842618e-03
9.22489492e-01 1.71168532e+02 1.80623097e+01 4.12304360e-03
9.74125400e-01 1.80749609e+02 1.80870636e+01 4.78830046e-03
1.02587460e+00 1.90351707e+02 1.80868616e+01 5.66964862e-03
1.07751051e+00 1.99932783e+02 1.80616390e+01 6.44258728e-03
1.12880852e+00 2.09451163e+02 1.80121953e+01 6.83620873e-03
1.17954987e+00 2.18866254e+02 1.79401355e+01 6.82702910e-03
1.22952533e+00 2.28139234e+02 1.78476825e+01 6.55433151e-03
1.27853851e+00 2.37233662e+02 1.77370471e+01 6.07723808e-03
1.32640873e+00 2.46116013e+02 1.76104030e+01 5.48679830e-03
1.37297338e+00 2.54756113e+02 1.74696168e+01 4.87358587e-03
1.41808965e+00 2.63127468e+02 1.73160983e+01 4.06235255e-03
1.46163577e+00 2.71207479e+02 1.71508054e+01 2.88923391e-03
1.50351150e+00 2.78977548e+02 1.69740109e+01 1.48875056e-03
1.54363818e+00 2.86423080e+02 1.67854818e+01 1.61530306e-04
1.58195824e+00 2.93533392e+02 1.65845932e+01 -7.14223968e-04
1.61843426e+00 3.00301542e+02 1.63705169e+01 -8.21893646e-04
1.65304771e+00 3.06724089e+02 1.61419168e+01 -2.67895857e-04
1.68579735e+00 3.12800807e+02 1.58963359e+01 5.76605081e-04
1.71669754e+00 3.18534357e+02 1.56298752e+01 1.30874224e-03
1.74577634e+00 3.23929948e+02 1.53376277e+01 1.68187057e-03
1.77307363e+00 3.28994979e+02 1.50134281e+01 1.71464751e-03
1.79863923e+00 3.33738693e+02 1.46489926e+01 1.46106734e-03
1.82253105e+00 3.38171836e+02 1.42334358e+01 8.86026676e-04
1.84481341e+00 3.42306341e+02 1.37528003e+01 1.16863220e-04
1.86555541e+00 3.46155033e+02 1.31887867e+01 -5.90470638e-04
1.88482953e+00 3.49731360e+02 1.25173312e+01 -1.07623342e-03
1.90271035e+00 3.53049157e+02 1.17072261e+01 -1.33214097e-03
1.91927338e+00 3.56122437e+02 1.07201412e+01 -1.39015237e-03
1.93459415e+00 3.58965217e+02 9.51543331e+00 -1.25830450e-03
1.94874739e+00 3.61591359e+02 8.06543970e+00 -9.95011302e-04
1.96180633e+00 3.64014455e+02 6.38262747e+00 -7.09033339e-04
1.97384222e+00 3.66247723e+02 4.54117664e+00 -4.65914011e-04
1.98492386e+00 3.68303927e+02 2.66155056e+00 -2.64776112e-04
1.99511727e+00 3.70195322e+02 8.79687787e-01 -8.72907586e-05
