#y y+ uavg wavg pavg
4.88272883e-03 9.08197854e-01 9.08197854e-01 1.10568931e-04
1.50761442e-02 2.80419460e+00 2.72007978e+00 3.33581242e-04
2.61577753e-02 4.86540135e+00 4.61400989e+00 5.81863272e-04
3.81936665e-02 7.10410247e+00 6.49664591e+00 8.73289192e-04
5.12526145e-02 9.53309433e+00 8.25604126e+00 1.22954829e-03
6.54058514e-02 1.21656262e+01 9.81043532e+00 1.66434311e-03
8.07266232e-02 1.50153221e+01 1.11302149e+01 2.16522820e-03
9.72896514e-02 1.80960802e+01 1.22279180e+01 2.66902585e-03
1.15170465e-01 2.14219493e+01 1.31363674e+01 3.07347982e-03
1.34444591e-01 2.50069773e+01 1.38916276e+01 3.26963459e-03
1.55186592e-01 2.88650332e+01 1.45256885e+01 3.13958064e-03
1.77468946e-01 3.30095980e+01 1.50646088e+01 2.64001615e-03
2.01360767e-01 3.74535272e+01 1.55290529e+01 1.87171470e-03
2.26926366e-01 4.22087825e+01 1.59351454e+01 9.92542410e-04
2.54223661e-01 4.72861369e+01 1.62952150e+01 1.68705665e-04
2.83302463e-01 5.26948553e+01 1.66186509e+01 -4.54940216e-04
3.14202651e-01 5.84423554e+01 1.69125795e+01 -8.36632349e-04
3.46952292e-01 6.45338577e+01 1.71823628e+01 -1.06121186e-03
3.81565737e-01 7.09720313e+01 1.74319129e+01 -1.26462275e-03
4.18041760e-01 7.77566485e+01 1.76643587e+01 -1.53983316e-03
4.56361820e-01 8.48842604e+01 1.78822487e+01 -1.95691110e-03
4.96488500e-01 9.23479075e+01 1.80871759e+01 -2.49139461e-03
5.38364227e-01 1.00136881e+02 1.82803026e+01 -3.01079966e-03
5.81910346e-01 1.08236551e+02 1.84622725e+01 -3.34766472e-03
6.27026624e-01 1.16628274e+02 1.86332971e+01 -3.44398366e-03
6.73591267e-01 1.25289395e+02 1.87925655e+01 -3.23160965e-03
7.21461485e-01 1.34193357e+02 1.89382003e+01 -2.78346078e-03
7.70474666e-01 1.43309912e+02 1.90675365e+01 -2.33006421e-03
8.20450130e-01 1.52605454e+02 1.91771513e+01 -2.03434936e-03
8.71191484e-01 1.62043452e+02 1.92629703e+01 -1.79434107e-03
9.22489492e-01 1.71584990e+02 1.93211373e+01 -1.42003613e-03
9.74125400e-01 1.81189378e+02 1.93482521e+01 -9.61771959e-04
1.02587460e+00 1.90814838e+02 1.93424721e+01 -4.69586390e-04
1.07751051e+00 2.00419226e+02 1.93050215e+01 1.95609321e-05
1.12880852e+00 2.09960763e+02 1.92384300e+01 4.22243223e-04
1.17954987e+00 2.19398762e+02 1.91462471e+01 7.67603338e-04
1.22952533e+00 2.28694304e+02 1.90327321e+01 1.04604250e-03
1.27853851e+00 2.37810859e+02 1.89014640e+01 1.29639105e-03
1.32640873e+00 2.46714820e+02 1.87560712e+01 1.52065099e-03
1.37297338e+00 2.55375942e+02 1.85983192e+01 1.69003333e-03
1.41808965e+00 2.63767665e+02 1.84288382e+01 1.79246600e-03
1.46163577e+00 2.71867335e+02 1.82478667e+01 1.90499014e-03
1.50351150e+00 2.79656308e+02 1.80554548e+01 2.07258051e-03
1.54363818e+00 2.87119955e+02 1.78510087e+01 2.24247357e-03
1.58195824e+00 2.94247567e+02 1.76334513e+01 2.25436509e-03
1.61843426e+00 3.01032184e+02 1.74013370e+01 2.05252591e-03
1.65304771e+00 3.07470358e+02 1.71525578e+01 1.65917659e-03
1.68579735e+00 3.13561860e+02 1.68839343e+01 1.03807455e-03
1.71669754e+00 3.19309360e+02 1.65912025e+01 1.10798394e-04
1.74577634e+00 3.24718079e+02 1.62687780e+01 -1.06791036e-03
1.77307363e+00 3.29795433e+02 1.59092055e+01 -2.23707435e-03
1.79863923e+00 3.34550689e+02 1.55028253e+01 -3.17399567e-03
1.82253105e+00 3.38994618e+02 1.50371471e+01 -3.75968292e-03
1.84481341e+00 3.43139183e+02 1.44960609e+01 -3.94738295e-03
1.86555541e+00 3.46997238e+02 1.38587889e+01 -3.78223611e-03
1.88482953e+00 3.50582266e+02 1.30989678e+01 -3.36517904e-03
1.90271035e+00 3.53908136e+02 1.21843775e+01 -2.81678118e-03
1.91927338e+00 3.56988894e+02 1.10790823e+01 -2.23790678e-03
1.93459415e+00 3.59838590e+02 9.75114872e+00 -1.69933911e-03
1.94874739e+00 3.62471121e+02 8.18980634e+00 -1.24755393e-03
1.96180633e+00 3.64900113e+02 6.42677375e+00 -8.87626242e-04
1.97384222e+00 3.67138814e+02 4.54510260e+00 -5.94448590e-04
1.98492386e+00 3.69200021e+02 2.65624928e+00 -3.40401765e-04
1.99511727e+00 3.71096018e+02 8.77757819e-01 -1.07837620e-04
