#y y+ uavg wavg pavg
2.22293065e-02 4.00299043e+00 4.00299043e+00 4.47740558e-04
7.51748782e-02 1.35372787e+01 1.27348459e+01 1.59866980e-03
1.47447623e-01 2.65519496e+01 2.04812883e+01 3.06802682e-03
2.43648504e-01 4.38755311e+01 2.44927921e+01 3.77135568e-03
3.67518569e-01 6.61817009e+01 2.69223041e+01 1.86724837e-03
5.20417032e-01 9.37152223e+01 2.86854875e+01 6.27715261e-04
6.99667653e-01 1.25994166e+02 2.98288938e+01 -1.08716533e-03
8.97622738e-01 1.61641355e+02 3.05114373e+01 -3.70578749e-03
1.10237726e+00 1.98512969e+02 3.05145558e+01 -4.49865014e-03
1.30033235e+00 2.34160159e+02 2.98286422e+01 -5.60044861e-03
1.47958297e+00 2.66439102e+02 2.86849163e+01 -5.93432621e-03
1.63248143e+00 2.93972624e+02 2.69390704e+01 -4.79360715e-03
1.75635150e+00 3.16278793e+02 2.45086565e+01 -6.02211290e-03
1.85255238e+00 3.33602375e+02 2.04869886e+01 -3.84997880e-03
1.92482512e+00 3.46617046e+02 1.27293788e+01 -1.54362480e-03
1.97777069e+00 3.56151334e+02 4.00063030e+00 -4.39838401e-04
