#y y+ uavg wavg pavg
2.22293065e-02 3.99895922e+00 3.99895922e+00 2.13042255e-04
7.51748782e-02 1.35236460e+01 1.27028059e+01 6.03796059e-04
1.47447623e-01 2.65252104e+01 2.02839964e+01 5.50950378e-04
2.43648504e-01 4.38313462e+01 2.40772863e+01 1.66753047e-03
3.67518569e-01 6.61150525e+01 2.63497870e+01 1.47874459e-03
5.20417032e-01 9.36208462e+01 2.79794320e+01 9.87591337e-05
6.99667653e-01 1.25867283e+02 2.90449490e+01 -1.33012240e-03
8.97622738e-01 1.61478574e+02 2.97057902e+01 4.04988676e-04
1.10237726e+00 1.98313056e+02 2.96974812e+01 3.05566147e-03
1.30033235e+00 2.33924348e+02 2.90381178e+01 3.09665943e-03
1.47958297e+00 2.66170784e+02 2.79665278e+01 1.75348458e-03
1.63248143e+00 2.93676578e+02 2.63445604e+01 1.95098289e-03
1.75635150e+00 3.15960284e+02 2.40835452e+01 2.15821061e-03
1.85255238e+00 3.33266420e+02 2.02951152e+01 -6.73431793e-05
1.92482512e+00 3.46267985e+02 1.27179162e+01 -6.53157483e-04
1.97777069e+00 3.55792671e+02 4.00401597e+00 -1.91633035e-04
