#y y+ uavg wavg pavg
2.22293065e-02 3.99782131e+00 3.99782131e+00 1.03936757e-05
7.51748782e-02 1.35197978e+01 1.27109421e+01 1.09396336e-04
1.47447623e-01 2.65176626e+01 2.03764613e+01 2.40854203e-05
2.43648504e-01 4.38188740e+01 2.42724834e+01 -4.01972887e-04
3.67518569e-01 6.60962395e+01 2.66184303e+01 -1.42717776e-03
5.20417032e-01 9.35942064e+01 2.83059101e+01 -1.95020158e-03
6.99667653e-01 1.25831467e+02 2.94138893e+01 -1.33825423e-03
8.97622738e-01 1.61432625e+02 3.00791391e+01 -5.85270163e-04
1.10237726e+00 1.98256626e+02 3.00802059e+01 2.94365802e-05
1.30033235e+00 2.33857784e+02 2.94109831e+01 -4.85207478e-05
1.47958297e+00 2.66095045e+02 2.83170945e+01 -4.84744741e-04
1.63248143e+00 2.93593012e+02 2.66128558e+01 1.66477679e-04
1.75635150e+00 3.15870378e+02 2.42650633e+01 5.45407186e-04
1.85255238e+00 3.33171589e+02 2.03907766e+01 -1.35802657e-04
1.92482512e+00 3.46169454e+02 1.27309286e+01 -4.22547866e-05
1.97777069e+00 3.55691430e+02 4.00511950e+00 -1.73893707e-05
