init_omega completed.
init_props completed.
randomize_u completed
init_profile_ux completed.
#  ite wclock  ts time  resSolver  max(ux) 
3130 5.87539324e+02 4.18099e-04 1.03681e+00 2.77167e-06 8.49143e+01
3140 5.93873752e+02 4.05704e-04 1.04098e+00 2.61895e-06 8.79160e+01
3150 6.00116223e+02 4.13519e-04 1.04503e+00 2.73139e-06 8.51615e+01
3160 6.04644705e+02 4.20422e-04 1.04927e+00 2.62067e-06 8.47095e+01
3170 6.06294029e+02 4.21894e-04 1.05345e+00 2.70977e-06 8.37577e+01
3180 6.07941094e+02 4.26100e-04 1.05773e+00 3.11753e-06 8.43668e+01
3190 6.09582810e+02 3.94124e-04 1.06182e+00 2.36139e-06 9.04166e+01
3200 6.11224195e+02 3.95210e-04 1.06574e+00 2.27453e-06 8.93167e+01
3210 6.12869451e+02 4.14130e-04 1.06981e+00 2.31263e-06 8.57810e+01
3220 6.14519459e+02 4.06088e-04 1.07392e+00 1.97242e-06 8.74505e+01
3230 6.16162614e+02 4.09507e-04 1.07800e+00 2.04086e-06 8.64138e+01
3240 6.17808154e+02 4.19711e-04 1.08215e+00 2.63192e-06 8.44763e+01
3250 6.19475652e+02 4.37432e-04 1.08641e+00 3.78335e-06 8.13403e+01
3260 6.21118512e+02 4.16343e-04 1.09069e+00 2.38066e-06 8.54316e+01
3270 6.22756570e+02 4.26433e-04 1.09486e+00 3.05146e-06 8.25189e+01
3280 6.24396215e+02 4.14669e-04 1.09913e+00 3.20757e-06 8.61581e+01
3290 6.26057281e+02 4.14222e-04 1.10324e+00 2.84305e-06 8.51426e+01
3300 6.27703469e+02 4.18974e-04 1.10747e+00 3.42836e-06 8.52988e+01
3310 6.29346851e+02 4.20899e-04 1.11162e+00 2.54489e-06 8.38624e+01
3320 6.30990415e+02 4.16968e-04 1.11585e+00 2.39053e-06 8.52986e+01
3330 6.32638336e+02 4.22208e-04 1.12005e+00 2.22251e-06 8.40170e+01
3340 6.36442663e+02 4.13898e-04 1.12428e+00 2.70013e-06 8.62399e+01
3350 6.43301446e+02 4.09391e-04 1.12838e+00 1.79835e-06 8.65747e+01
3360 6.50180774e+02 4.15520e-04 1.13253e+00 2.08621e-06 8.56407e+01
3370 6.56620761e+02 4.13137e-04 1.13670e+00 2.95680e-06 8.62905e+01
3380 6.63050226e+02 4.02280e-04 1.14075e+00 1.84551e-06 8.78799e+01
3390 6.69435889e+02 4.26416e-04 1.14487e+00 2.30425e-06 8.34827e+01
3400 6.76003891e+02 4.17643e-04 1.14909e+00 2.68162e-06 8.50313e+01
3410 6.82124695e+02 4.20066e-04 1.15330e+00 3.09272e-06 8.48125e+01
3420 6.88534741e+02 4.20270e-04 1.15748e+00 2.61874e-06 8.41633e+01
3430 6.95484150e+02 4.28506e-04 1.16177e+00 2.79579e-06 8.34978e+01
3440 7.02998236e+02 4.13435e-04 1.16597e+00 2.18414e-06 8.62549e+01
3450 7.09990239e+02 4.18708e-04 1.17010e+00 2.53886e-06 8.43351e+01
3460 7.16554813e+02 4.31374e-04 1.17435e+00 2.51148e-06 8.19793e+01
3470 7.23250768e+02 4.38520e-04 1.17869e+00 2.51871e-06 8.13536e+01
3480 7.29837699e+02 4.24754e-04 1.18302e+00 1.83883e-06 8.35162e+01
3490 7.36287779e+02 4.23108e-04 1.18724e+00 2.10681e-06 8.36089e+01
3500 7.43227342e+02 4.15931e-04 1.19149e+00 1.74926e-06 8.58586e+01
3510 7.49622724e+02 3.99882e-04 1.19555e+00 1.71526e-06 8.86586e+01
3520 7.56304535e+02 4.12524e-04 1.19960e+00 2.08591e-06 8.65277e+01
3530 7.62997479e+02 4.09168e-04 1.20369e+00 2.26333e-06 8.65794e+01
3540 7.69842704e+02 4.26412e-04 1.20788e+00 2.79102e-06 8.32613e+01
3550 7.77929945e+02 4.35861e-04 1.21219e+00 3.03576e-06 8.18625e+01
3560 7.84860547e+02 4.39355e-04 1.21654e+00 2.97835e-06 8.11718e+01
3570 7.91707152e+02 4.34251e-04 1.22090e+00 3.01844e-06 8.12678e+01
3580 7.98037942e+02 4.42288e-04 1.22529e+00 3.09979e-06 8.06793e+01
3590 8.04702403e+02 4.35310e-04 1.22967e+00 2.48972e-06 8.15596e+01
3600 8.11703278e+02 4.33995e-04 1.23403e+00 2.39812e-06 8.18692e+01
3610 8.18679058e+02 4.27782e-04 1.23838e+00 2.53159e-06 8.37220e+01
3620 8.25246856e+02 4.05369e-04 1.24254e+00 2.27277e-06 8.77983e+01
3630 8.31957219e+02 4.03827e-04 1.24659e+00 2.50130e-06 8.82011e+01
3640 8.38486365e+02 4.07757e-04 1.25061e+00 2.76530e-06 8.65914e+01
3650 8.45145813e+02 4.25351e-04 1.25483e+00 3.25963e-06 8.43776e+01
3660 8.51539667e+02 3.95510e-04 1.25893e+00 2.60313e-06 9.02198e+01
3670 8.58158848e+02 3.90543e-04 1.26284e+00 2.47338e-06 9.08038e+01
3680 8.64493881e+02 4.09103e-04 1.26681e+00 2.72800e-06 8.60973e+01
3690 8.71286896e+02 3.97586e-04 1.27094e+00 3.30754e-06 9.06464e+01
3700 8.77935971e+02 3.69450e-04 1.27474e+00 2.30728e-06 9.62479e+01
3710 8.84322176e+02 3.89498e-04 1.27849e+00 2.57559e-06 9.01641e+01
3720 8.91073782e+02 4.19913e-04 1.28260e+00 3.14967e-06 8.52194e+01
3730 8.97402933e+02 4.18228e-04 1.28676e+00 3.00817e-06 8.47490e+01
3740 9.04009106e+02 4.16087e-04 1.29094e+00 2.95375e-06 8.52155e+01
3750 9.10335943e+02 4.02764e-04 1.29512e+00 3.13889e-06 8.90204e+01
3760 9.16760501e+02 3.92989e-04 1.29906e+00 2.84196e-06 9.00347e+01
3770 9.23491614e+02 4.34382e-04 1.30313e+00 3.68613e-06 8.25492e+01
3780 9.29839590e+02 4.26671e-04 1.30739e+00 3.49510e-06 8.28544e+01
3790 9.36233376e+02 4.17480e-04 1.31163e+00 3.25303e-06 8.51800e+01
3800 9.42705349e+02 4.20121e-04 1.31581e+00 3.16707e-06 8.42429e+01
